,ADD_DATE,AUTOMOBILES,BEVERAGES,BOATS,BUILDING MATERIALS,CARRIER_OPERATION,CHEMICALS,"COAL, COKE",COMMODITIES DRY BULK,CONSTRUCTION,DBA_NAME,DIRT,DIRT AND ASPHALT,DOT_NUMBER,DRIVE AWAY/TOWAWAY,DRIVER_TOTAL,EMAIL_ADDRESS,FARM SUPPLIES,FAX,FRESH PRODUCE,GENERAL FREIGHT,"GRAIN, FEED, HAY",GROCERIES,HM_FLAG,HOUSEHOLD GOODS,Hazmat Cargo Tank Trailers*_OWNED,Hazmat Cargo Tank Trailers*_TERM_LEASED,Hazmat Cargo Tank Trailers*_TRIP_LEASED,Hazmat Cargo Tank Trucks_OWNED,Hazmat Cargo Tank Trucks_TERM_LEASED,Hazmat Cargo Tank Trucks_TRIP_LEASED,INTERMODAL CONTAINERS,LAWNCARE BUSINESS ,LEGAL_NAME,LIQUIDS/GASES,LIVESTOCK,"LOGS, POLES, BEAMS, LUMBER",Limousine 1-8*_OWNED,Limousine 1-8*_TERM_LEASED,Limousine 1-8*_TRIP_LEASED,Limousine 16+_OWNED,Limousine 16+_TERM_LEASED,Limousine 16+_TRIP_LEASED,Limousine 9-15_OWNED,Limousine 9-15_TERM_LEASED,Limousine 9-15_TRIP_LEASED,"MACHINERY, LARGE OBJECTS",MAILING_CITY,MAILING_COUNTRY,MAILING_STATE,MAILING_STREET,MAILING_ZIP,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,MEAT,"METAL; SHEETS, COILS, ROLLS",MOBILE HOMES,MOTOR VEHICLES,Mini-Bus 16+_OWNED,Mini-Bus 16+_TERM_LEASED,Mini-Bus 16+_TRIP_LEASED,Motor Coach_OWNED,Motor Coach_TERM_LEASED,Motor Coach_TRIP_LEASED,NBR_POWER_UNIT,NURSERY STOCK,OIC_STATE,OIL FIELD EQUIPMENT,OTHER,PALLETS,PAPER PRODUCTS,PASSENGERS,PC_FLAG,PHY_CITY,PHY_COUNTRY,PHY_STATE,PHY_STREET,PHY_ZIP,POLY HAY FEEDERS,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,REFRIGERATED FOOD,RUGS,SAND & GRAVEL,SNACK CAKES,School Bus 1-8*_OWNED,School Bus 1-8*_TERM_LEASED,School Bus 1-8*_TRIP_LEASED,School Bus 16+_OWNED,School Bus 16+_TERM_LEASED,School Bus 16+_TRIP_LEASED,School Bus 9-15_OWNED,School Bus 9-15_TERM_LEASED,School Bus 9-15_TRIP_LEASED,Straight Trucks_OWNED,Straight Trucks_TERM_LEASED,Straight Trucks_TRIP_LEASED,TELEPHONE,TIRES,Trailers*_OWNED,Trailers*_TERM_LEASED,Trailers*_TRIP_LEASED,Truck Tractors_OWNED,Truck Tractors_TERM_LEASED,Truck Tractors_TRIP_LEASED,U.S. MAIL,UTILITY,Unnamed: 0,VMT_SOURCE_ID,Van 1-8*_OWNED,Van 1-8*_TERM_LEASED,Van 1-8*_TRIP_LEASED,Van 9-15_OWNED,Van 9-15_TERM_LEASED,Van 9-15_TRIP_LEASED,WATER & SEED,WATER WELL,XBUILDING MATERIALS,XCONSTRUCTION,"XGARBAGE, REFUSE, TRASH","XLOGS, POLES, BEAMS, LUMBER","XMACHINERY, LARGE OBJECTS","XMETAL; SHEETS, COILS, ROLLS"
83,12-FEB-02,,False,,True,C,False,False,False,,,,,1004303,False,10.0,CARL@CMRESIDENTIAL.COM,False,(770) 509-7820,False,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,C & M RESIDENTIAL SERVICES INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,MARIETTA,US,GA,1760 LOWER ROSWELL RD,30068,04-OCT-22,350000.0,2021.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,GA,False,False,,False,False,N,MARIETTA,US,GA,1760 LOWER ROSWELL RD,30068,,350000,2021,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,(770) 509-5191,,3.0,0.0,0.0,0.0,0.0,0.0,False,False,1883,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
84,12-FEB-02,,False,,,C,False,False,False,,,,,1004306,False,38.0,SANDRIKIDES@EDCASTRO.COM,False,(770) 518-6905,False,True,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,ED CASTRO LANDSCAPE INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,ROSWELL,US,GA,1125 OLD ELLIS ROAD,30076,13-JUN-22,390000.0,2021.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,31.0,,GA,False,False,,False,False,N,ROSWELL,US,GA,1125 OLD ELLIS ROAD,30076,,390000,2021,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,6.0,0.0,(770) 998-8444,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1884,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
85,12-FEB-02,,False,,,C,False,False,False,,,,,1004308,False,1.0,DMHURSEY7@AOL.COM,False,,False,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,D M H DISTRIBUTORS INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,WINDER,US,GA,222 HIDDEN COURT,30680,,20000.0,2001.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,GA,False,False,,False,False,N,WINDER,US,GA,222 HIDDEN COURT,30680,,0,0,False,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(770) 718-8110,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1885,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
86,12-FEB-02,,False,,,C,False,False,False,,THE MOBILE DETAILER,,,1004311,False,1.0,SALES@MOBILEDETAILER.CO,False,,False,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,DAVID HUNSUCKER,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,DALLAS,US,GA,268 CADILLAC PARKWAY STE 108,30157,18-NOV-13,,,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,GA,False,False,,False,False,N,DALLAS,US,GA,268 CADILLAC PARKWAY STE 108,30157,,0,0,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(404) 630-4425,,0.0,0.0,0.0,0.0,0.0,0.0,False,True,1886,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
87,12-FEB-02,,False,,,A,False,False,False,,,,,1004312,False,1.0,TENNESSEETIRE@YAHOO.COM,False,(423) 753-0733,False,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True,MOUNTAIN RESOURCES,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,JONESBOROUGH,US,TN,129 LEONARD DR,37659,04-MAY-21,15000.0,2020.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,TN,False,False,,False,False,N,JONESBOROUGH,US,TN,129 LEONARD DR,37659,,15000,2020,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(423) 773-6256,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
88,12-FEB-02,,False,,,C,False,False,False,,EDP PALLETS,,,1004313,False,1.0,,False,,False,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,LARRY RICKS & DON ENGLISH,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,MCRAE,US,GA,PO BOX 518,31055,,3500.0,2001.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,GA,False,False,True,False,False,N,HELENA,US,GA,703 LAKE ST,31037,,0,0,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(229) 868-1469,,2.0,0.0,0.0,1.0,0.0,0.0,False,False,1888,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
89,12-FEB-02,,False,,True,C,False,False,False,,,,,1004318,False,3.0,,False,,False,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,DAREN FAIN LANDSCAPING & MAINTENANCE INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,LAWRENCEVILLE,US,GA,956 PARTWAY,30043,,40000.0,2001.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,GA,False,False,,False,False,N,LAWRENCEVILLE,US,GA,956 PARTWAY,30043,,0,0,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,(770) 963-6596,,3.0,0.0,0.0,0.0,0.0,0.0,False,False,1889,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
90,12-FEB-02,,True,,,C,False,False,False,,,,,1004319,False,17.0,,False,,False,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,FLINT BEVERAGE COMPANY INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,ALBANY,US,GA,1021 WORTH ST,31705-3233,,190000.0,2001.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,GA,False,False,,False,False,N,ALBANY,US,GA,1021 WORTH ST,31705-3233,,0,0,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,(229) 883-2337,,6.0,0.0,0.0,6.0,0.0,0.0,False,False,1890,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
91,12-FEB-02,True,False,,,A,False,False,False,,SHANNON AUTO SALES,,,1004320,False,1.0,JEN@SHANNONAUTOSALES.COM,False,(703) 257-4933,False,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,MCMB INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,MANASSAS,US,VA,9200 SUDLEY RD,20110,22-AUG-22,47000.0,2019.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,VA,False,False,,False,False,N,MANASSAS,US,VA,9200 SUDLEY RD,20110,,47000,2019,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(703) 330-7155,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1891,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
92,12-FEB-02,,False,,,C,False,False,False,,FITZPATRICK'S CONSTRUCTION,,,1004321,False,1.0,,False,,False,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,ROBERT E FITZPATRICK,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,BOWERSVILLE,US,GA,1281 MOUCHET RD,30516,,0.0,,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,GA,False,False,,False,False,N,BOWERSVILLE,US,GA,1281 MOUCHET RD,30516,,0,0,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(706) 356-2534,,1.0,0.0,0.0,0.0,0.0,0.0,False,False,1892,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
93,12-FEB-02,,False,,,C,False,False,False,,,,,1004322,False,1.0,,False,(502) 868-5282,False,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,LANDWAY INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,GEORGETOWN,US,KY,PO BOX 2015,40324-2015,24-FEB-14,140.0,2013.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,KY,False,False,,False,False,N,GEORGETOWN,US,KY,2593 FRANKFORT ROAD,40324-2015,,0,0,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(859) 229-2088,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1893,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
94,12-FEB-02,,False,,,C,False,False,False,,GREEN GRASS,,,1004323,False,4.0,GREENGRASS51@HOTMAIL.COM,False,,False,True,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,JOHN COURSEY COUCH,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CUMMING,US,GA,2345 REBEL ROAD,30041,,50000.0,2001.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,GA,False,False,,False,False,N,CUMMING,US,GA,2345 REBEL ROAD,30041,,0,0,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,(770) 887-2734,,1.0,0.0,0.0,0.0,0.0,0.0,False,False,1894,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
95,12-FEB-02,,False,,,C,False,False,False,,SOUTHERN MAGNOLIA LANDSCAPING,,,1004324,False,15.0,MGRAHAM@SMAGNOLIALANDSCAPING.COM,False,,False,True,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,SOUTHERN MAGNOLIA LANDSCAPING LLC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,ACWORTH,US,GA,PO BOX 169,30101,27-MAR-18,1.0,2017.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,13.0,,GA,False,False,,False,False,N,ACWORTH,US,GA,5368 NORTH MAIN ST,30101,,0,0,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,(770) 974-9676,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1895,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
96,12-FEB-02,,False,,,C,False,False,False,,LYLE FERGUSON JR,,,1004325,False,2.0,,False,,False,True,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,FERGIES AUTO & TRUCK RECYCLE,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,GARRISON,US,MT,BOX 5 RT 12,59731,09-JUN-05,0.0,,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,MT,False,False,,False,False,N,GARRISON,US,MT,589 HWY 12 EAST,59731,,0,0,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(406) 846-3126,,2.0,0.0,0.0,0.0,0.0,0.0,False,False,1896,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
97,12-FEB-02,,False,,,C,False,False,False,,HARRISON CARPET,,,1004327,False,1.0,,False,,False,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,KENNETH HARRISON,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,DALTON,US,GA,4663 E NANCE SPRING RD,30721,,10000.0,2001.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,GA,False,False,,False,False,N,DALTON,US,GA,4663 E NANCE SPRING RD,30721,,0,0,False,True,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(706) 277-9605,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1897,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
98,12-FEB-02,,False,,,C,False,False,False,,,,,1004328,False,2.0,,False,,False,False,False,True,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,H & H DISTRIBUTORS INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,LAWRENCEVILLE,US,GA,954 SUNNY FIELD LAND,30043,,0.0,,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,GA,False,False,,False,False,N,LAWRENCEVILLE,US,GA,954 SUNNY FIELD LAND,30043,,0,0,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(770) 963-2619,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1898,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
99,12-FEB-02,,False,,,C,False,False,False,,HARDEMAN TRUCKING,,,1004329,False,1.0,MARIE.HARDEMAN@YAHOO.COM,False,(229) 385-5807,False,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,JAMES BOBBY HARDEMAN,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,EASTMAN,US,GA,1581 MT OLIVE CHURCH ROAD,31023,17-NOV-21,40000.0,2021.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,GA,False,False,,False,False,N,EASTMAN,US,GA,1581 MT OLIVE CHURCH ROAD,31023,,40000,2021,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(478) 231-0214,,1.0,0.0,0.0,1.0,0.0,0.0,False,False,1899,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
