,ADD_DATE,ANIMAL HIDES,BEVERAGES,BUILDING MATERIALS,CARRIER_OPERATION,CHEMICALS,"COAL, COKE",COMMODITIES DRY BULK,CONCRETE,CONSTRUCTION,DBA_NAME,"DIRT, ROCK","DIRT, TRASH",DOT_NUMBER,DRIVE AWAY/TOWAWAY,DRIVER_TOTAL,EMAIL_ADDRESS,FARM SUPPLIES,FAX,FIREWOOD,FRESH PRODUCE,"GARBAGE, REFUSE, TRASH",GENERAL FREIGHT,"GRAIN, FEED, HAY",GREEN GRASS,HM_FLAG,HOUSEHOLD GOODS,Hazmat Cargo Tank Trailers*_OWNED,Hazmat Cargo Tank Trailers*_TERM_LEASED,Hazmat Cargo Tank Trailers*_TRIP_LEASED,Hazmat Cargo Tank Trucks_OWNED,Hazmat Cargo Tank Trucks_TERM_LEASED,Hazmat Cargo Tank Trucks_TRIP_LEASED,INTERMODAL CONTAINERS,LEGAL_NAME,LIQUIDS/GASES,LIVESTOCK,"LOGS, POLES, BEAMS, LUMBER",Limousine 1-8*_OWNED,Limousine 1-8*_TERM_LEASED,Limousine 1-8*_TRIP_LEASED,Limousine 16+_OWNED,Limousine 16+_TERM_LEASED,Limousine 16+_TRIP_LEASED,Limousine 9-15_OWNED,Limousine 9-15_TERM_LEASED,Limousine 9-15_TRIP_LEASED,"MACHINERY, LARGE OBJECTS",MAILING_CITY,MAILING_COUNTRY,MAILING_STATE,MAILING_STREET,MAILING_ZIP,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,MEAT,"METAL; SHEETS, COILS, ROLLS",MOBILE HOMES,MOTOR VEHICLES,Mini-Bus 16+_OWNED,Mini-Bus 16+_TERM_LEASED,Mini-Bus 16+_TRIP_LEASED,Motor Coach_OWNED,Motor Coach_TERM_LEASED,Motor Coach_TRIP_LEASED,NBR_POWER_UNIT,OIC_STATE,OIL FIELD EQUIPMENT,OTHER,PAPER PRODUCTS,PASSENGERS,PC_FLAG,PHY_CITY,PHY_COUNTRY,PHY_STATE,PHY_STREET,PHY_ZIP,POTABLE WATER   FIRE ENGINE,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,REFRIGERATED FOOD,RETAIL FURNITURE,ROAD BLDG MATERIALS,SCRAP METAL,SEWAGE,SOD AND POTTING SOIL ,School Bus 1-8*_OWNED,School Bus 1-8*_TERM_LEASED,School Bus 1-8*_TRIP_LEASED,School Bus 16+_OWNED,School Bus 16+_TERM_LEASED,School Bus 16+_TRIP_LEASED,School Bus 9-15_OWNED,School Bus 9-15_TERM_LEASED,School Bus 9-15_TRIP_LEASED,Straight Trucks_OWNED,Straight Trucks_TERM_LEASED,Straight Trucks_TRIP_LEASED,TELEPHONE,TRAILERS,Trailers*_OWNED,Trailers*_TERM_LEASED,Trailers*_TRIP_LEASED,Truck Tractors_OWNED,Truck Tractors_TERM_LEASED,Truck Tractors_TRIP_LEASED,U.S. MAIL,UNSPECIFIED,UTILITY,Unnamed: 0,VMT_SOURCE_ID,Van 1-8*_OWNED,Van 1-8*_TERM_LEASED,Van 1-8*_TRIP_LEASED,Van 9-15_OWNED,Van 9-15_TERM_LEASED,Van 9-15_TRIP_LEASED,WATER WELL,XBUILDING MATERIALS,XCONSTRUCTION,"XGARBAGE, REFUSE, TRASH","XLOGS, POLES, BEAMS, LUMBER","XMACHINERY, LARGE OBJECTS","XMETAL; SHEETS, COILS, ROLLS"
82,05-MAR-02,,False,,C,False,False,False,,True,,,,1008707,False,1.0,,False,,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,ALEXANDER TONGEN,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,ZEPHYRHILLS,US,FL,3027 BOHANNON ROAD,33541,22-FEB-02,0.0,,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,FL,False,False,False,False,N,ZEPHYRHILLS,US,FL,3027 BOHANNON ROAD,33541,,0,0,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(813) 779-7111,,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,3682,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
83,05-MAR-02,,False,,C,False,False,False,,,,,,1008708,False,7.0,,False,(507) 932-5301,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,CITY OF ST CHARLES,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,SAINT CHARLES,US,MN,830 WHITEWATER AVENUE,55972,18-AUG-04,0.0,,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,9.0,MN,False,False,False,True,N,SAINT CHARLES,US,MN,830 WHITEWATER AVENUE,55972,,0,0,False,,,,,,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,(507) 932-3020,,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,3683,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
84,05-MAR-02,,False,,C,False,False,False,,True,,,,1008709,False,1.0,,False,,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,JOSE GONZALEZ,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,KISSIMMEE,US,FL,1016 WHALEBONE BAY DRIVE,34741,22-FEB-02,75000.0,2001.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,FL,False,False,False,False,N,KISSIMMEE,US,FL,1016 WHALEBONE BAY DRIVE,34741,,0,0,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(321) 889-5876,,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,3684,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
85,01-JUN-74,,False,,C,False,False,False,,,SUPERIOR PRODUCTS,,,100871,False,2.0,,False,,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,BIG POINT STEEL LTD,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,SOUTHFIELD,US,MI,21819 W 8 MILE,48075,,0.0,,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MI,False,False,False,False,N,SOUTHFIELD,US,MI,21819 W 8 MILE,48075,,0,0,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,(313) 352-4600,,1.0,1.0,1.0,0.0,0.0,0.0,False,,False,3685,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
86,05-MAR-02,,False,,A,False,False,False,,,,,,1008711,False,6.0,IAN@FLORIDADREDGE.COM,False,(727) 942-7739,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,FLORIDA DREDGE AND DOCK LLC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TARPON SPRINGS,US,FL,1040 ISLAND AVENUE,34689-6916,24-OCT-22,1.0,2020.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,2.0,FL,False,False,False,False,N,TARPON SPRINGS,US,FL,1040 ISLAND AVENUE,34689-6916,,1,2020,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(727) 942-7888,,4.0,0.0,0.0,2.0,0.0,0.0,False,,False,3686,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
87,05-MAR-02,,False,,C,False,False,False,,,,,,1008712,False,1.0,STONEMOBILE@YAHOO.COM,False,,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,STONE MOBILE HOME MOVING,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,BOWLING GREEN,US,KY,PO BOX 50538,42102,29-APR-19,20000.0,2018.0,False,,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,KY,False,False,False,False,N,BOWLING GREEN,US,KY,4420 RUSSELLVILLE RD,42101,,0,0,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(606) 309-4234,,0.0,0.0,0.0,1.0,0.0,0.0,False,,False,3687,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
88,05-MAR-02,,False,,C,False,False,False,,,,,,1008716,False,1.0,,False,,,False,,True,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,HIPOLITO E VALIDO,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,HIALEAH,US,FL,318 E 41ST,33013,26-FEB-02,0.0,,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,FL,False,False,False,False,N,HIALEAH,US,FL,318 E 41ST,33013,,0,0,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(305) 558-9685,,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,3688,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
89,05-MAR-02,,False,True,C,False,False,False,,,,,,1008718,False,1.0,,False,,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,MODERN CONSTRUCTION SERVICES INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,STREET,US,MD,2102 MOUNT HOREB RD,21154,18-AUG-11,11500.0,2010.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,MD,False,False,False,False,N,STREET,US,MD,2102 MOUNT HOREB RD,21154,,0,0,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(410) 692-9688,,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,3689,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
90,05-MAR-02,,False,,C,False,False,False,,,PILCHER TRUCKING,True,,1008719,False,2.0,PILCHERDOZER@GMAIL.COM,False,,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,ANDREW PILCHER,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,WESTVILLE,US,OK,PO BOX 1383,74965,23-SEP-19,14529.0,2002.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,2.0,OK,False,False,False,False,N,WESTVILLE,US,OK,473527 HWY 62,74965,,0,0,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,(918) 696-9631,,1.0,0.0,0.0,0.0,0.0,0.0,False,,False,3690,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
91,05-MAR-02,,False,,A,False,False,False,,,DMG TRUCKING,,,1008720,False,1.0,JOEKBENG13@YAHOO.COM,False,,,False,,True,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,DAVE MARTIN GARROD,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,PORTOLA,US,CA,741  TODD DR,96122,08-OCT-22,203318.0,2022.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NV,False,False,False,False,N,SPARKS,US,NV,2255 LARKIN CIRCLE,89431,,203318,2022,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(775) 750-9070,,1.0,0.0,0.0,0.0,1.0,0.0,False,,False,3691,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
92,05-MAR-02,,False,,C,False,False,False,,,,,,1008721,False,2.0,JJTRUCKIN@FRONTIERNET.NET,False,,,False,,False,True,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,JOE LANGHAM TRUCKING,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,KEYESPORT,US,IL,1771 TAMALCO AVE,62253,12-JAN-06,90000.0,2005.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,2.0,IL,False,False,False,False,N,KEYESPORT,US,IL,1771 TAMALCO AVE,62253,,0,0,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(618) 749-5350,,1.0,0.0,0.0,1.0,0.0,0.0,False,,False,3692,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
93,05-MAR-02,,False,,C,False,False,False,,,COX ELECTRIC,,,1008723,False,1.0,,False,(813) 623-5111,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,CASPERS SERVICE COMPANY LLC,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,TAMPA,US,FL,4908 W NASSAU ST,33607,18-AUG-15,9639.0,2014.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,FL,False,False,False,False,N,TAMPA,US,FL,11611 E OLD HILLSBOROUGH AVE,33584-3356,,0,0,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(813) 621-1161,,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,3693,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
94,05-MAR-02,,False,,C,False,False,False,,,,,,1008729,False,3.0,,False,(407) 658-0433,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,MACK'S TOURS INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,ORLANDO,US,FL,4417 MARILYN AVE,32812,13-AUG-04,150000.0,2001.0,False,,False,False,2.0,0.0,0.0,0.0,0.0,0.0,2.0,FL,False,False,False,True,Y,ORLANDO,US,FL,4417 MARILYN AVE,32812,,0,0,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(407) 277-1135,,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,3694,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
95,05-MAR-02,,False,,A,False,False,False,,,,,,1008731,False,18.0,PHIL@THESCHARINEGROUP.COM,False,(608) 883-6987,,False,,True,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,THE SCHARINE GROUP INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,WHITEWATER,US,WI,N4213 SCHARINE RD,53190,29-DEC-21,520000.0,2021.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,20.0,WI,False,False,False,False,N,WHITEWATER,US,WI,N4213 SCHARINE RD,53190,,520000,2021,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,(608) 883-2880,,18.0,0.0,0.0,1.0,0.0,0.0,False,,False,3695,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,False,False,False,False,False
96,05-MAR-02,,False,,C,False,False,False,,,,,,1008733,False,1.0,FRANKIEREBECCA@HOTMAIL.COM,False,,,False,,True,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,R AND R HAULING INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,OKEECHOBEE,US,FL,POST OFFICE BOX 2480,34973,27-FEB-02,0.0,,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,2.0,FL,False,False,False,False,N,OKEECHOBEE,US,FL,3662 SW 16TH STREET,34974,,0,0,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(863) 357-6550,,0.0,0.0,0.0,2.0,0.0,0.0,False,,False,3696,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
97,05-MAR-02,,False,,C,False,False,False,,,,,,1008737,False,9.0,MILESWELLSERVICE@GMAIL.COM,False,(435) 781-0926,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,MILES WELL SERVICE INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,ROOSEVELT,US,UT,PO BOX 662,84007,21-SEP-21,1.0,2020.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,UT,True,False,False,False,N,ROOSEVELT,US,UT,2284 W 2000 S,84066,,1,2020,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(435) 823-3496,,0.0,0.0,0.0,1.0,0.0,0.0,False,,False,3697,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
98,05-MAR-02,,False,,A,False,False,True,,,PACOA,,,1008747,False,15.0,JWILLIAMS@HUBTRUCK.COM,False,(516) 284-3251,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,PAINT APPLICATOR CORPORATION OF AMERICA,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,PORT WASHINGTON,US,NY,7 HARBOR PARK DR,11050,19-AUG-22,515556.0,2021.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,15.0,NY,False,False,False,False,N,PORT WASHINGTON,US,NY,7 HARBOR PARK DR,11050,,515556,2021,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,(516) 284-3000,,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,3698,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
99,05-MAR-02,,False,,C,False,False,False,,,JRC TRANSPORT OF ORLANDO LLC,,,1008748,False,4.0,,False,(407) 736-0960,,True,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,JORGE A COLON,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,ORLANDO,US,FL,10441 EASTPARK WOODS DRIVE,32832,21-FEB-08,100000.0,2001.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,4.0,FL,False,False,False,False,N,ORLANDO,US,FL,10441 EASTPARK WOODS DRIVE,32832,,0,0,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(321) 363-6784,,4.0,0.0,0.0,4.0,0.0,0.0,False,,False,3699,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
